mutation_step,id_1,parent_1,phi_1,r1_1,r2_1,p1_1,p2_1,r1r2_1,r1p1_1,r2r1_1,r2p2_1,id_2,parent_2,phi_2,r1_2,r2_2,p1_2,p2_2,r1r2_2,r1p1_2,r2r1_2,r2p2_2,id_3,parent_3,phi_3,r1_3,r2_3,p1_3,p2_3,r1r2_3,r1p1_3,r2r1_3,r2p2_3,id_4,parent_4,phi_4,r1_4,r2_4,p1_4,p2_4,r1r2_4,r1p1_4,r2r1_4,r2p2_4
191,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
192,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
193,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
194,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
195,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
196,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
197,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
198,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
199,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
200,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
201,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
202,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
203,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
204,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
205,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
206,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
207,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
208,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
209,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
210,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
211,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
212,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
213,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
214,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
215,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
216,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
217,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
218,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
219,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
220,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
221,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
222,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
223,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
224,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
225,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
226,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
227,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
228,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
229,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
230,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
231,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
232,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
233,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
234,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
235,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
236,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
237,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
238,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
239,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
240,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
241,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
242,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
243,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
244,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
245,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
246,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
247,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
248,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
249,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
250,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
251,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
252,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
253,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
254,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
255,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
256,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
257,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
258,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
259,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
260,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
261,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
262,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
263,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
264,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
265,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
266,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
267,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
268,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
269,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
270,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
