mutation_step,id_1,parent_1,f_r_1,phi_1,id_2,parent_2,f_r_2,phi_2,id_3,parent_3,f_r_3,phi_3,id_4,parent_4,f_r_4,phi_4
0,1,0,0.9912464075493398,0.02330506031422434,,,,,,,,,,,,
1,1,0,0.9912464075493398,0.02330506031422434,,,,,,,,,,,,
2,3,1,0.9856126062469935,0.03742794336165196,,,,,,,,,,,,
3,3,1,0.9856126062469935,0.03742794336165196,4.0,3.0,0.973156927280837,0.01066848140637874,,,,,,,,
4,3,1,0.9856126062469935,0.03742794336165196,5.0,3.0,0.9707990553837579,0.021268785788135125,,,,,,,,
5,3,1,0.9856126062469935,0.03742794336165196,6.0,5.0,0.9379464053015574,0.034587866733877856,,,,,,,,
6,3,1,0.9856126062469935,0.03742794336165196,6.0,5.0,0.9379464053015574,0.034587866733877856,,,,,,,,
7,3,1,0.9856126062469935,0.03742794336165196,6.0,5.0,0.9379464053015574,0.034587866733877856,,,,,,,,
8,6,5,0.9379464053015574,0.034587866733877856,9.0,3.0,0.994622641878906,0.04085411593008151,,,,,,,,
9,6,5,0.9379464053015574,0.034587866733877856,9.0,3.0,0.994622641878906,0.04085411593008151,,,,,,,,
10,6,5,0.9379464053015574,0.034587866733877856,9.0,3.0,0.994622641878906,0.04085411593008151,,,,,,,,
11,6,5,0.9379464053015574,0.034587866733877856,9.0,3.0,0.994622641878906,0.04085411593008151,,,,,,,,
12,6,5,0.9379464053015574,0.034587866733877856,9.0,3.0,0.994622641878906,0.04085411593008151,,,,,,,,
13,6,5,0.9379464053015574,0.034587866733877856,9.0,3.0,0.994622641878906,0.04085411593008151,,,,,,,,
14,6,5,0.9379464053015574,0.034587866733877856,9.0,3.0,0.994622641878906,0.04085411593008151,,,,,,,,
15,9,3,0.994622641878906,0.04085411593008151,16.0,6.0,0.9370142104371173,0.024759733972653065,,,,,,,,
16,9,3,0.994622641878906,0.04085411593008151,17.0,16.0,0.9217257278783657,0.04407847437072597,,,,,,,,
17,9,3,0.994622641878906,0.04085411593008151,17.0,16.0,0.9217257278783657,0.04407847437072597,,,,,,,,
18,9,3,0.994622641878906,0.04085411593008151,19.0,17.0,0.9139174813079749,0.05121663486805572,,,,,,,,
19,9,3,0.994622641878906,0.04085411593008151,19.0,17.0,0.9139174813079749,0.05121663486805572,,,,,,,,
20,9,3,0.994622641878906,0.04085411593008151,19.0,17.0,0.9139174813079749,0.05121663486805572,,,,,,,,
21,19,17,0.9139174813079749,0.05121663486805572,22.0,9.0,0.9980730482866187,0.03952069272146038,,,,,,,,
22,19,17,0.9139174813079749,0.05121663486805572,22.0,9.0,0.9980730482866187,0.03952069272146038,,,,,,,,
23,19,17,0.9139174813079749,0.05121663486805572,22.0,9.0,0.9980730482866187,0.03952069272146038,,,,,,,,
24,19,17,0.9139174813079749,0.05121663486805572,22.0,9.0,0.9980730482866187,0.03952069272146038,,,,,,,,
25,19,17,0.9139174813079749,0.05121663486805572,22.0,9.0,0.9980730482866187,0.03952069272146038,,,,,,,,
26,19,17,0.9139174813079749,0.05121663486805572,22.0,9.0,0.9980730482866187,0.03952069272146038,,,,,,,,
27,19,17,0.9139174813079749,0.05121663486805572,22.0,9.0,0.9980730482866187,0.03952069272146038,,,,,,,,
28,19,17,0.9139174813079749,0.05121663486805572,22.0,9.0,0.9980730482866187,0.03952069272146038,,,,,,,,
29,19,17,0.9139174813079749,0.05121663486805572,22.0,9.0,0.9980730482866187,0.03952069272146038,,,,,,,,
30,19,17,0.9139174813079749,0.05121663486805572,22.0,9.0,0.9980730482866187,0.03952069272146038,,,,,,,,
31,19,17,0.9139174813079749,0.05121663486805572,22.0,9.0,0.9980730482866187,0.03952069272146038,,,,,,,,
32,22,9,0.9980730482866187,0.03952069272146038,33.0,19.0,0.9074255534909197,0.04619099513349181,,,,,,,,
33,22,9,0.9980730482866187,0.03952069272146038,33.0,19.0,0.9074255534909197,0.04619099513349181,,,,,,,,
34,22,9,0.9980730482866187,0.03952069272146038,33.0,19.0,0.9074255534909197,0.04619099513349181,,,,,,,,
35,22,9,0.9980730482866187,0.03952069272146038,36.0,33.0,0.8931165541080434,0.03263334549202423,,,,,,,,
36,22,9,0.9980730482866187,0.03952069272146038,36.0,33.0,0.8931165541080434,0.03263334549202423,,,,,,,,
37,22,9,0.9980730482866187,0.03952069272146038,36.0,33.0,0.8931165541080434,0.03263334549202423,,,,,,,,
38,22,9,0.9980730482866187,0.03952069272146038,36.0,33.0,0.8931165541080434,0.03263334549202423,,,,,,,,
39,22,9,0.9980730482866187,0.03952069272146038,36.0,33.0,0.8931165541080434,0.03263334549202423,,,,,,,,
40,22,9,0.9980730482866187,0.03952069272146038,41.0,36.0,0.885790254205552,0.0343827720992632,,,,,,,,
41,22,9,0.9980730482866187,0.03952069272146038,42.0,41.0,0.8689772762957209,0.014141413867369383,,,,,,,,
42,22,9,0.9980730482866187,0.03952069272146038,42.0,41.0,0.8689772762957209,0.014141413867369383,,,,,,,,
43,22,9,0.9980730482866187,0.03952069272146038,42.0,41.0,0.8689772762957209,0.014141413867369383,,,,,,,,
44,22,9,0.9980730482866187,0.03952069272146038,42.0,41.0,0.8689772762957209,0.014141413867369383,,,,,,,,
45,22,9,0.9980730482866187,0.03952069272146038,42.0,41.0,0.8689772762957209,0.014141413867369383,,,,,,,,
46,22,9,0.9980730482866187,0.03952069272146038,42.0,41.0,0.8689772762957209,0.014141413867369383,,,,,,,,
47,22,9,0.9980730482866187,0.03952069272146038,42.0,41.0,0.8689772762957209,0.014141413867369383,,,,,,,,
48,22,9,0.9980730482866187,0.03952069272146038,49.0,42.0,0.8457295266221853,0.019021785861110675,,,,,,,,
49,22,9,0.9980730482866187,0.03952069272146038,49.0,42.0,0.8457295266221853,0.019021785861110675,,,,,,,,
50,22,9,0.9980730482866187,0.03952069272146038,49.0,42.0,0.8457295266221853,0.019021785861110675,,,,,,,,
51,22,9,0.9980730482866187,0.03952069272146038,49.0,42.0,0.8457295266221853,0.019021785861110675,,,,,,,,
