mutation_step,id_1,parent_1,f_r_1,phi_1,id_2,parent_2,f_r_2,phi_2,id_3,parent_3,f_r_3,phi_3,id_4,parent_4,f_r_4,phi_4
0,1,0,0.9652310974265443,0.0014987678816318548,,,,,,,,,,,,
1,1,0,0.9652310974265443,0.0014987678816318548,2.0,1.0,0.9744624435405921,0.028056021244806908,,,,,,,,
2,3,2,0.9441733309652383,0.042847479655109696,,,,,,,,,,,,
3,3,2,0.9441733309652383,0.042847479655109696,,,,,,,,,,,,
4,5,3,0.9169399992993015,0.0348660305142299,,,,,,,,,,,,
5,5,3,0.9169399992993015,0.0348660305142299,,,,,,,,,,,,
6,7,5,0.8996147269909706,0.028629125027375406,,,,,,,,,,,,
7,7,5,0.8996147269909706,0.028629125027375406,,,,,,,,,,,,
8,7,5,0.8996147269909706,0.028629125027375406,9.0,7.0,0.9364169899219671,0.038101922270561445,,,,,,,,
9,7,5,0.8996147269909706,0.028629125027375406,10.0,9.0,0.95429179379981,0.038909011670568705,,,,,,,,
10,7,5,0.8996147269909706,0.028629125027375406,11.0,10.0,0.9605517797242454,0.03719531136042133,,,,,,,,
11,11,10,0.9605517797242454,0.03719531136042133,12.0,7.0,0.8865477101808908,0.047022201257788235,,,,,,,,
12,11,10,0.9605517797242454,0.03719531136042133,12.0,7.0,0.8865477101808908,0.047022201257788235,,,,,,,,
13,11,10,0.9605517797242454,0.03719531136042133,14.0,12.0,0.8625290764331369,0.024153648924554325,,,,,,,,
14,11,10,0.9605517797242454,0.03719531136042133,14.0,12.0,0.8625290764331369,0.024153648924554325,,,,,,,,
15,11,10,0.9605517797242454,0.03719531136042133,14.0,12.0,0.8625290764331369,0.024153648924554325,,,,,,,,
16,14,12,0.8625290764331369,0.024153648924554325,17.0,11.0,0.9545901114295748,0.047707904434093035,,,,,,,,
17,14,12,0.8625290764331369,0.024153648924554325,17.0,11.0,0.9545901114295748,0.047707904434093035,,,,,,,,
18,14,12,0.8625290764331369,0.024153648924554325,17.0,11.0,0.9545901114295748,0.047707904434093035,,,,,,,,
19,14,12,0.8625290764331369,0.024153648924554325,17.0,11.0,0.9545901114295748,0.047707904434093035,,,,,,,,
20,14,12,0.8625290764331369,0.024153648924554325,17.0,11.0,0.9545901114295748,0.047707904434093035,,,,,,,,
21,14,12,0.8625290764331369,0.024153648924554325,17.0,11.0,0.9545901114295748,0.047707904434093035,,,,,,,,
22,14,12,0.8625290764331369,0.024153648924554325,17.0,11.0,0.9545901114295748,0.047707904434093035,,,,,,,,
23,14,12,0.8625290764331369,0.024153648924554325,17.0,11.0,0.9545901114295748,0.047707904434093035,,,,,,,,
24,14,12,0.8625290764331369,0.024153648924554325,25.0,17.0,0.9715673284061467,0.046519316193788955,,,,,,,,
25,14,12,0.8625290764331369,0.024153648924554325,25.0,17.0,0.9715673284061467,0.046519316193788955,,,,,,,,
26,25,17,0.9715673284061467,0.046519316193788955,27.0,14.0,0.8284190565486451,0.023095644383691567,,,,,,,,
27,25,17,0.9715673284061467,0.046519316193788955,27.0,14.0,0.8284190565486451,0.023095644383691567,,,,,,,,
28,25,17,0.9715673284061467,0.046519316193788955,27.0,14.0,0.8284190565486451,0.023095644383691567,,,,,,,,
29,25,17,0.9715673284061467,0.046519316193788955,27.0,14.0,0.8284190565486451,0.023095644383691567,,,,,,,,
