mutation_step,id_1,parent_1,f_r_1,phi_1,id_2,parent_2,f_r_2,phi_2,id_3,parent_3,f_r_3,phi_3,id_4,parent_4,f_r_4,phi_4
0,1,0,0.9961876696356138,0.044717802488825995,,,,,,,,,,,,
1,1,0,0.9961876696356138,0.044717802488825995,2.0,1.0,0.9696526288273134,0.006569477745781288,,,,,,,,
2,1,0,0.9961876696356138,0.044717802488825995,2.0,1.0,0.9696526288273134,0.006569477745781288,,,,,,,,
3,2,1,0.9696526288273134,0.006569477745781288,4.0,1.0,0.9986007841491542,0.0442802842309723,,,,,,,,
4,2,1,0.9696526288273134,0.006569477745781288,4.0,1.0,0.9986007841491542,0.0442802842309723,,,,,,,,
5,2,1,0.9696526288273134,0.006569477745781288,4.0,1.0,0.9986007841491542,0.0442802842309723,,,,,,,,
6,4,1,0.9986007841491542,0.0442802842309723,7.0,2.0,0.9678102059433571,0.009602140387541137,,,,,,,,
7,4,1,0.9986007841491542,0.0442802842309723,7.0,2.0,0.9678102059433571,0.009602140387541137,,,,,,,,
8,4,1,0.9986007841491542,0.0442802842309723,9.0,4.0,0.9686026791791225,0.033308848609527396,,,,,,,,
9,4,1,0.9986007841491542,0.0442802842309723,10.0,9.0,0.9528585607334035,0.0149430223192464,,,,,,,,
10,4,1,0.9986007841491542,0.0442802842309723,10.0,9.0,0.9528585607334035,0.0149430223192464,,,,,,,,
11,4,1,0.9986007841491542,0.0442802842309723,10.0,9.0,0.9528585607334035,0.0149430223192464,,,,,,,,
12,4,1,0.9986007841491542,0.0442802842309723,10.0,9.0,0.9528585607334035,0.0149430223192464,,,,,,,,
13,4,1,0.9986007841491542,0.0442802842309723,10.0,9.0,0.9528585607334035,0.0149430223192464,,,,,,,,
14,4,1,0.9986007841491542,0.0442802842309723,10.0,9.0,0.9528585607334035,0.0149430223192464,,,,,,,,
15,4,1,0.9986007841491542,0.0442802842309723,10.0,9.0,0.9528585607334035,0.0149430223192464,,,,,,,,
16,4,1,0.9986007841491542,0.0442802842309723,17.0,10.0,0.9443377069283597,0.008892136961847609,,,,,,,,
17,4,1,0.9986007841491542,0.0442802842309723,17.0,10.0,0.9443377069283597,0.008892136961847609,,,,,,,,
18,4,1,0.9986007841491542,0.0442802842309723,19.0,17.0,0.9271602595504079,0.016650981692399938,,,,,,,,
19,4,1,0.9986007841491542,0.0442802842309723,19.0,17.0,0.9271602595504079,0.016650981692399938,,,,,,,,
20,4,1,0.9986007841491542,0.0442802842309723,19.0,17.0,0.9271602595504079,0.016650981692399938,,,,,,,,
21,4,1,0.9986007841491542,0.0442802842309723,19.0,17.0,0.9271602595504079,0.016650981692399938,,,,,,,,
22,4,1,0.9986007841491542,0.0442802842309723,19.0,17.0,0.9271602595504079,0.016650981692399938,,,,,,,,
23,4,1,0.9986007841491542,0.0442802842309723,19.0,17.0,0.9271602595504079,0.016650981692399938,,,,,,,,
24,4,1,0.9986007841491542,0.0442802842309723,25.0,19.0,0.9008955259316047,0.015878577702960507,,,,,,,,
25,4,1,0.9986007841491542,0.0442802842309723,25.0,19.0,0.9008955259316047,0.015878577702960507,,,,,,,,
26,4,1,0.9986007841491542,0.0442802842309723,25.0,19.0,0.9008955259316047,0.015878577702960507,,,,,,,,
27,4,1,0.9986007841491542,0.0442802842309723,25.0,19.0,0.9008955259316047,0.015878577702960507,,,,,,,,
28,4,1,0.9986007841491542,0.0442802842309723,25.0,19.0,0.9008955259316047,0.015878577702960507,,,,,,,,
29,4,1,0.9986007841491542,0.0442802842309723,25.0,19.0,0.9008955259316047,0.015878577702960507,,,,,,,,
30,4,1,0.9986007841491542,0.0442802842309723,31.0,25.0,0.8819936870758146,0.03014947120850498,,,,,,,,
31,4,1,0.9986007841491542,0.0442802842309723,31.0,25.0,0.8819936870758146,0.03014947120850498,,,,,,,,
32,4,1,0.9986007841491542,0.0442802842309723,31.0,25.0,0.8819936870758146,0.03014947120850498,,,,,,,,
33,4,1,0.9986007841491542,0.0442802842309723,31.0,25.0,0.8819936870758146,0.03014947120850498,,,,,,,,
34,4,1,0.9986007841491542,0.0442802842309723,31.0,25.0,0.8819936870758146,0.03014947120850498,,,,,,,,
35,4,1,0.9986007841491542,0.0442802842309723,31.0,25.0,0.8819936870758146,0.03014947120850498,,,,,,,,
36,4,1,0.9986007841491542,0.0442802842309723,37.0,31.0,0.8330198682189722,0.01544376885860133,,,,,,,,
37,4,1,0.9986007841491542,0.0442802842309723,38.0,37.0,0.8438258271222955,0.03474467310419402,,,,,,,,
38,4,1,0.9986007841491542,0.0442802842309723,38.0,37.0,0.8438258271222955,0.03474467310419402,,,,,,,,
39,4,1,0.9986007841491542,0.0442802842309723,38.0,37.0,0.8438258271222955,0.03474467310419402,,,,,,,,
40,4,1,0.9986007841491542,0.0442802842309723,38.0,37.0,0.8438258271222955,0.03474467310419402,,,,,,,,
41,4,1,0.9986007841491542,0.0442802842309723,42.0,38.0,0.8228461637837865,0.04025082590748671,,,,,,,,
42,4,1,0.9986007841491542,0.0442802842309723,43.0,42.0,0.799891402225098,0.03501883918766349,,,,,,,,
43,4,1,0.9986007841491542,0.0442802842309723,43.0,42.0,0.799891402225098,0.03501883918766349,,,,,,,,
44,4,1,0.9986007841491542,0.0442802842309723,43.0,42.0,0.799891402225098,0.03501883918766349,,,,,,,,
45,4,1,0.9986007841491542,0.0442802842309723,43.0,42.0,0.799891402225098,0.03501883918766349,,,,,,,,
46,4,1,0.9986007841491542,0.0442802842309723,43.0,42.0,0.799891402225098,0.03501883918766349,,,,,,,,
47,4,1,0.9986007841491542,0.0442802842309723,48.0,43.0,0.7853552873074727,0.01950289601357224,,,,,,,,
48,4,1,0.9986007841491542,0.0442802842309723,48.0,43.0,0.7853552873074727,0.01950289601357224,,,,,,,,
49,4,1,0.9986007841491542,0.0442802842309723,48.0,43.0,0.7853552873074727,0.01950289601357224,,,,,,,,
