mutation_step,id_1,parent_1,f_r_1,phi_1,id_2,parent_2,f_r_2,phi_2,id_3,parent_3,f_r_3,phi_3,id_4,parent_4,f_r_4,phi_4
0,1,0,0.9879080286460057,0.044056745741876145,,,,,,,,,,,,
1,1,0,0.9879080286460057,0.044056745741876145,,,,,,,,,,,,
2,3,1,0.9852808821291374,0.04865474575532753,,,,,,,,,,,,
3,3,1,0.9852808821291374,0.04865474575532753,,,,,,,,,,,,
4,5,3,0.9637596575142416,0.03195399328687212,,,,,,,,,,,,
5,5,3,0.9637596575142416,0.03195399328687212,,,,,,,,,,,,
6,7,5,0.9396335896640362,0.04230244254040805,,,,,,,,,,,,
7,7,5,0.9396335896640362,0.04230244254040805,8.0,7.0,0.9836418251407434,0.04369905215124212,,,,,,,,
8,7,5,0.9396335896640362,0.04230244254040805,8.0,7.0,0.9836418251407434,0.04369905215124212,,,,,,,,
9,8,7,0.9836418251407434,0.04369905215124212,10.0,7.0,0.9143232923811441,0.06385696573358639,,,,,,,,
10,8,7,0.9836418251407434,0.04369905215124212,10.0,7.0,0.9143232923811441,0.06385696573358639,,,,,,,,
11,8,7,0.9836418251407434,0.04369905215124212,10.0,7.0,0.9143232923811441,0.06385696573358639,,,,,,,,
12,8,7,0.9836418251407434,0.04369905215124212,10.0,7.0,0.9143232923811441,0.06385696573358639,,,,,,,,
13,10,7,0.9143232923811441,0.06385696573358639,14.0,8.0,0.9952220572140049,0.05310855637257024,,,,,,,,
14,10,7,0.9143232923811441,0.06385696573358639,14.0,8.0,0.9952220572140049,0.05310855637257024,,,,,,,,
15,10,7,0.9143232923811441,0.06385696573358639,14.0,8.0,0.9952220572140049,0.05310855637257024,,,,,,,,
16,10,7,0.9143232923811441,0.06385696573358639,14.0,8.0,0.9952220572140049,0.05310855637257024,,,,,,,,
17,14,8,0.9952220572140049,0.05310855637257024,18.0,10.0,0.8992702690588357,0.06568201281367454,,,,,,,,
18,14,8,0.9952220572140049,0.05310855637257024,18.0,10.0,0.8992702690588357,0.06568201281367454,,,,,,,,
19,14,8,0.9952220572140049,0.05310855637257024,18.0,10.0,0.8992702690588357,0.06568201281367454,,,,,,,,
20,14,8,0.9952220572140049,0.05310855637257024,18.0,10.0,0.8992702690588357,0.06568201281367454,,,,,,,,
21,14,8,0.9952220572140049,0.05310855637257024,18.0,10.0,0.8992702690588357,0.06568201281367454,,,,,,,,
22,14,8,0.9952220572140049,0.05310855637257024,18.0,10.0,0.8992702690588357,0.06568201281367454,,,,,,,,
