mutation_step,id_1,parent_1,f_r_1,phi_1,id_2,parent_2,f_r_2,phi_2,id_3,parent_3,f_r_3,phi_3,id_4,parent_4,f_r_4,phi_4
0,1,0,0.9910612392363156,0.016662601250773897,,,,,,,,,,,,
1,2,1,0.9749422112877384,0.021600930873743283,,,,,,,,,,,,
2,2,1,0.9749422112877384,0.021600930873743283,3.0,2.0,0.9834957097793502,0.05444992273894138,,,,,,,,
3,4,2,0.9707558469297263,0.032818496708242335,,,,,,,,,,,,
4,4,2,0.9707558469297263,0.032818496708242335,,,,,,,,,,,,
5,6,4,0.965562674200579,0.04912823952778547,,,,,,,,,,,,
6,6,4,0.965562674200579,0.04912823952778547,7.0,6.0,0.9443055531509391,0.07382719011906934,,,,,,,,
7,7,6,0.9443055531509391,0.07382719011906934,8.0,6.0,0.966934391315577,0.047741568086301756,,,,,,,,
8,7,6,0.9443055531509391,0.07382719011906934,8.0,6.0,0.966934391315577,0.047741568086301756,,,,,,,,
9,7,6,0.9443055531509391,0.07382719011906934,8.0,6.0,0.966934391315577,0.047741568086301756,,,,,,,,
10,8,6,0.966934391315577,0.047741568086301756,11.0,8.0,0.9388473752886928,0.032630161282708306,,,,,,,,
11,8,6,0.966934391315577,0.047741568086301756,11.0,8.0,0.9388473752886928,0.032630161282708306,,,,,,,,
12,11,8,0.9388473752886928,0.032630161282708306,13.0,8.0,0.9866630386349198,0.04024592084158646,,,,,,,,
13,11,8,0.9388473752886928,0.032630161282708306,13.0,8.0,0.9866630386349198,0.04024592084158646,,,,,,,,
14,13,8,0.9866630386349198,0.04024592084158646,15.0,11.0,0.9205661874745045,0.03807804278021522,,,,,,,,
15,13,8,0.9866630386349198,0.04024592084158646,15.0,11.0,0.9205661874745045,0.03807804278021522,,,,,,,,
16,13,8,0.9866630386349198,0.04024592084158646,15.0,11.0,0.9205661874745045,0.03807804278021522,,,,,,,,
17,13,8,0.9866630386349198,0.04024592084158646,15.0,11.0,0.9205661874745045,0.03807804278021522,,,,,,,,
18,13,8,0.9866630386349198,0.04024592084158646,19.0,15.0,0.9068037845779041,0.04081633287230521,,,,,,,,
19,13,8,0.9866630386349198,0.04024592084158646,19.0,15.0,0.9068037845779041,0.04081633287230521,,,,,,,,
20,13,8,0.9866630386349198,0.04024592084158646,19.0,15.0,0.9068037845779041,0.04081633287230521,,,,,,,,
21,13,8,0.9866630386349198,0.04024592084158646,19.0,15.0,0.9068037845779041,0.04081633287230521,,,,,,,,
22,13,8,0.9866630386349198,0.04024592084158646,23.0,19.0,0.9037220299302822,0.02072307560578207,,,,,,,,
23,13,8,0.9866630386349198,0.04024592084158646,23.0,19.0,0.9037220299302822,0.02072307560578207,,,,,,,,
24,13,8,0.9866630386349198,0.04024592084158646,25.0,23.0,0.9022406325572578,0.02772365738717773,,,,,,,,
25,25,23,0.9022406325572578,0.02772365738717773,26.0,13.0,0.9996766074244371,0.05275903285620695,,,,,,,,
26,26,13,0.9996766074244371,0.05275903285620695,27.0,25.0,0.8957413643901043,0.04019137301364069,,,,,,,,
27,26,13,0.9996766074244371,0.05275903285620695,28.0,27.0,0.8876804633678412,0.04754111662647846,,,,,,,,
28,26,13,0.9996766074244371,0.05275903285620695,28.0,27.0,0.8876804633678412,0.04754111662647846,,,,,,,,
29,26,13,0.9996766074244371,0.05275903285620695,28.0,27.0,0.8876804633678412,0.04754111662647846,,,,,,,,
30,26,13,0.9996766074244371,0.05275903285620695,28.0,27.0,0.8876804633678412,0.04754111662647846,,,,,,,,
31,26,13,0.9996766074244371,0.05275903285620695,28.0,27.0,0.8876804633678412,0.04754111662647846,,,,,,,,
32,26,13,0.9996766074244371,0.05275903285620695,28.0,27.0,0.8876804633678412,0.04754111662647846,,,,,,,,
33,26,13,0.9996766074244371,0.05275903285620695,28.0,27.0,0.8876804633678412,0.04754111662647846,,,,,,,,
34,26,13,0.9996766074244371,0.05275903285620695,28.0,27.0,0.8876804633678412,0.04754111662647846,,,,,,,,
35,26,13,0.9996766074244371,0.05275903285620695,28.0,27.0,0.8876804633678412,0.04754111662647846,,,,,,,,
36,26,13,0.9996766074244371,0.05275903285620695,37.0,28.0,0.8748813380559706,0.046204567286099535,,,,,,,,
37,26,13,0.9996766074244371,0.05275903285620695,38.0,37.0,0.8765159521695108,0.030065476476580817,,,,,,,,
38,26,13,0.9996766074244371,0.05275903285620695,38.0,37.0,0.8765159521695108,0.030065476476580817,,,,,,,,
39,26,13,0.9996766074244371,0.05275903285620695,38.0,37.0,0.8765159521695108,0.030065476476580817,,,,,,,,
