mutation_step,id_1,parent_1,f_r_1,phi_1,id_2,parent_2,f_r_2,phi_2,id_3,parent_3,f_r_3,phi_3,id_4,parent_4,f_r_4,phi_4
0,1,0,0.9956967548970495,0.0059311109846395225,,,,,,,,,,,,
1,1,0,0.9956967548970495,0.0059311109846395225,2.0,1.0,0.9562401282969959,0.003603194504169353,,,,,,,,
2,2,1,0.9562401282969959,0.003603194504169353,3.0,2.0,0.9836942416547079,0.01647725747512108,,,,,,,,
3,2,1,0.9562401282969959,0.003603194504169353,3.0,2.0,0.9836942416547079,0.01647725747512108,,,,,,,,
4,2,1,0.9562401282969959,0.003603194504169353,5.0,3.0,0.9827020610262768,0.039042067973840584,,,,,,,,
5,2,1,0.9562401282969959,0.003603194504169353,5.0,3.0,0.9827020610262768,0.039042067973840584,,,,,,,,
6,2,1,0.9562401282969959,0.003603194504169353,7.0,5.0,0.9793986707179164,0.04900514774551237,,,,,,,,
7,7,5,0.9793986707179164,0.04900514774551237,8.0,2.0,0.9586056232168852,0.02486162977407834,,,,,,,,
8,7,5,0.9793986707179164,0.04900514774551237,8.0,2.0,0.9586056232168852,0.02486162977407834,,,,,,,,
9,7,5,0.9793986707179164,0.04900514774551237,8.0,2.0,0.9586056232168852,0.02486162977407834,,,,,,,,
10,7,5,0.9793986707179164,0.04900514774551237,11.0,8.0,0.9436445549970235,0.06318478978348019,,,,,,,,
11,7,5,0.9793986707179164,0.04900514774551237,11.0,8.0,0.9436445549970235,0.06318478978348019,,,,,,,,
12,7,5,0.9793986707179164,0.04900514774551237,11.0,8.0,0.9436445549970235,0.06318478978348019,,,,,,,,
13,7,5,0.9793986707179164,0.04900514774551237,11.0,8.0,0.9436445549970235,0.06318478978348019,,,,,,,,
14,7,5,0.9793986707179164,0.04900514774551237,11.0,8.0,0.9436445549970235,0.06318478978348019,,,,,,,,
15,7,5,0.9793986707179164,0.04900514774551237,11.0,8.0,0.9436445549970235,0.06318478978348019,,,,,,,,
16,7,5,0.9793986707179164,0.04900514774551237,11.0,8.0,0.9436445549970235,0.06318478978348019,,,,,,,,
17,7,5,0.9793986707179164,0.04900514774551237,11.0,8.0,0.9436445549970235,0.06318478978348019,,,,,,,,
18,7,5,0.9793986707179164,0.04900514774551237,19.0,11.0,0.9397677542293614,0.06068889173715979,,,,,,,,
19,19,11,0.9397677542293614,0.06068889173715979,20.0,7.0,0.9861344579127619,0.050099667890192226,,,,,,,,
20,19,11,0.9397677542293614,0.06068889173715979,20.0,7.0,0.9861344579127619,0.050099667890192226,,,,,,,,
21,19,11,0.9397677542293614,0.06068889173715979,20.0,7.0,0.9861344579127619,0.050099667890192226,,,,,,,,
22,19,11,0.9397677542293614,0.06068889173715979,20.0,7.0,0.9861344579127619,0.050099667890192226,,,,,,,,
23,19,11,0.9397677542293614,0.06068889173715979,20.0,7.0,0.9861344579127619,0.050099667890192226,,,,,,,,
24,19,11,0.9397677542293614,0.06068889173715979,20.0,7.0,0.9861344579127619,0.050099667890192226,,,,,,,,
25,20,7,0.9861344579127619,0.050099667890192226,26.0,19.0,0.9315956372196423,0.02756432273089738,,,,,,,,
26,20,7,0.9861344579127619,0.050099667890192226,26.0,19.0,0.9315956372196423,0.02756432273089738,,,,,,,,
27,20,7,0.9861344579127619,0.050099667890192226,28.0,26.0,0.8911732878946692,0.001258260767097983,,,,,,,,
28,20,7,0.9861344579127619,0.050099667890192226,28.0,26.0,0.8911732878946692,0.001258260767097983,,,,,,,,
29,20,7,0.9861344579127619,0.050099667890192226,28.0,26.0,0.8911732878946692,0.001258260767097983,,,,,,,,
30,20,7,0.9861344579127619,0.050099667890192226,28.0,26.0,0.8911732878946692,0.001258260767097983,,,,,,,,
31,20,7,0.9861344579127619,0.050099667890192226,28.0,26.0,0.8911732878946692,0.001258260767097983,,,,,,,,
32,20,7,0.9861344579127619,0.050099667890192226,28.0,26.0,0.8911732878946692,0.001258260767097983,,,,,,,,
