mutation_step,id_1,parent_1,f_r_1,phi_1,id_2,parent_2,f_r_2,phi_2,id_3,parent_3,f_r_3,phi_3,id_4,parent_4,f_r_4,phi_4
0,1,0,0.9816460981852426,0.008524398875445845,,,,,,,,,,,,
1,2,1,0.9798439944399963,0.013592243063907812,,,,,,,,,,,,
2,3,2,0.9750536677258616,0.024564645381772,,,,,,,,,,,,
3,3,2,0.9750536677258616,0.024564645381772,,,,,,,,,,,,
4,3,2,0.9750536677258616,0.024564645381772,5.0,3.0,0.9638390912215282,0.009902671926317648,,,,,,,,
5,6,3,0.9621502082719118,0.04004527072139065,,,,,,,,,,,,
6,7,6,0.9372276168143141,0.055324520549697664,,,,,,,,,,,,
7,8,7,0.9346643934999121,0.05761682925264751,,,,,,,,,,,,
8,8,7,0.9346643934999121,0.05761682925264751,,,,,,,,,,,,
9,10,8,0.9191246641690975,0.03411337772096768,,,,,,,,,,,,
10,10,8,0.9191246641690975,0.03411337772096768,,,,,,,,,,,,
11,12,10,0.8887111611412819,0.039772540653115245,,,,,,,,,,,,
12,12,10,0.8887111611412819,0.039772540653115245,,,,,,,,,,,,
13,14,12,0.8888681839182053,0.026165605899597315,,,,,,,,,,,,
14,14,12,0.8888681839182053,0.026165605899597315,15.0,14.0,0.9049069846261399,0.048275502481600466,,,,,,,,
15,14,12,0.8888681839182053,0.026165605899597315,15.0,14.0,0.9049069846261399,0.048275502481600466,,,,,,,,
16,15,14,0.9049069846261399,0.048275502481600466,17.0,14.0,0.8790011709618142,0.027221961928424517,,,,,,,,
17,17,14,0.8790011709618142,0.027221961928424517,18.0,15.0,0.9481058826401431,0.0693735388588263,,,,,,,,
18,17,14,0.8790011709618142,0.027221961928424517,18.0,15.0,0.9481058826401431,0.0693735388588263,,,,,,,,
19,17,14,0.8790011709618142,0.027221961928424517,18.0,15.0,0.9481058826401431,0.0693735388588263,,,,,,,,
20,18,15,0.9481058826401431,0.0693735388588263,21.0,17.0,0.8601880708176972,0.02696417176000066,,,,,,,,
21,18,15,0.9481058826401431,0.0693735388588263,21.0,17.0,0.8601880708176972,0.02696417176000066,,,,,,,,
22,18,15,0.9481058826401431,0.0693735388588263,21.0,17.0,0.8601880708176972,0.02696417176000066,,,,,,,,
23,18,15,0.9481058826401431,0.0693735388588263,21.0,17.0,0.8601880708176972,0.02696417176000066,,,,,,,,
24,18,15,0.9481058826401431,0.0693735388588263,21.0,17.0,0.8601880708176972,0.02696417176000066,,,,,,,,
25,18,15,0.9481058826401431,0.0693735388588263,21.0,17.0,0.8601880708176972,0.02696417176000066,,,,,,,,
26,18,15,0.9481058826401431,0.0693735388588263,21.0,17.0,0.8601880708176972,0.02696417176000066,,,,,,,,
27,18,15,0.9481058826401431,0.0693735388588263,28.0,21.0,0.8333175986358257,0.04950491365821545,,,,,,,,
28,28,21,0.8333175986358257,0.04950491365821545,29.0,18.0,0.9319671997542422,0.04972703704047858,,,,,,,,
29,29,18,0.9319671997542422,0.04972703704047858,30.0,28.0,0.7856985492705416,0.014767550120157326,,,,,,,,
30,29,18,0.9319671997542422,0.04972703704047858,30.0,28.0,0.7856985492705416,0.014767550120157326,,,,,,,,
31,29,18,0.9319671997542422,0.04972703704047858,30.0,28.0,0.7856985492705416,0.014767550120157326,,,,,,,,
32,29,18,0.9319671997542422,0.04972703704047858,30.0,28.0,0.7856985492705416,0.014767550120157326,,,,,,,,
33,29,18,0.9319671997542422,0.04972703704047858,30.0,28.0,0.7856985492705416,0.014767550120157326,,,,,,,,
34,29,18,0.9319671997542422,0.04972703704047858,35.0,30.0,0.7751538591199003,0.03337068190509779,,,,,,,,
35,29,18,0.9319671997542422,0.04972703704047858,35.0,30.0,0.7751538591199003,0.03337068190509779,,,,,,,,
36,29,18,0.9319671997542422,0.04972703704047858,35.0,30.0,0.7751538591199003,0.03337068190509779,,,,,,,,
37,29,18,0.9319671997542422,0.04972703704047858,35.0,30.0,0.7751538591199003,0.03337068190509779,,,,,,,,
38,29,18,0.9319671997542422,0.04972703704047858,35.0,30.0,0.7751538591199003,0.03337068190509779,,,,,,,,
39,29,18,0.9319671997542422,0.04972703704047858,35.0,30.0,0.7751538591199003,0.03337068190509779,,,,,,,,
40,29,18,0.9319671997542422,0.04972703704047858,35.0,30.0,0.7751538591199003,0.03337068190509779,,,,,,,,
41,35,30,0.7751538591199003,0.03337068190509779,42.0,29.0,0.9586271944488286,0.044116987802251706,,,,,,,,
42,35,30,0.7751538591199003,0.03337068190509779,42.0,29.0,0.9586271944488286,0.044116987802251706,,,,,,,,
43,35,30,0.7751538591199003,0.03337068190509779,42.0,29.0,0.9586271944488286,0.044116987802251706,,,,,,,,
44,35,30,0.7751538591199003,0.03337068190509779,42.0,29.0,0.9586271944488286,0.044116987802251706,,,,,,,,
45,35,30,0.7751538591199003,0.03337068190509779,42.0,29.0,0.9586271944488286,0.044116987802251706,,,,,,,,
46,35,30,0.7751538591199003,0.03337068190509779,42.0,29.0,0.9586271944488286,0.044116987802251706,,,,,,,,
47,35,30,0.7751538591199003,0.03337068190509779,42.0,29.0,0.9586271944488286,0.044116987802251706,,,,,,,,
48,35,30,0.7751538591199003,0.03337068190509779,42.0,29.0,0.9586271944488286,0.044116987802251706,,,,,,,,
49,35,30,0.7751538591199003,0.03337068190509779,50.0,42.0,0.9717481136179119,0.06432120061677737,,,,,,,,
50,35,30,0.7751538591199003,0.03337068190509779,50.0,42.0,0.9717481136179119,0.06432120061677737,,,,,,,,
51,35,30,0.7751538591199003,0.03337068190509779,50.0,42.0,0.9717481136179119,0.06432120061677737,,,,,,,,
52,50,42,0.9717481136179119,0.06432120061677737,53.0,35.0,0.763692569405303,0.02512154396031414,,,,,,,,
53,50,42,0.9717481136179119,0.06432120061677737,53.0,35.0,0.763692569405303,0.02512154396031414,,,,,,,,
54,50,42,0.9717481136179119,0.06432120061677737,53.0,35.0,0.763692569405303,0.02512154396031414,,,,,,,,
55,53,35,0.763692569405303,0.02512154396031414,56.0,50.0,0.9995647328695733,0.06279851869508474,,,,,,,,
56,53,35,0.763692569405303,0.02512154396031414,56.0,50.0,0.9995647328695733,0.06279851869508474,,,,,,,,
57,53,35,0.763692569405303,0.02512154396031414,56.0,50.0,0.9995647328695733,0.06279851869508474,,,,,,,,
58,53,35,0.763692569405303,0.02512154396031414,56.0,50.0,0.9995647328695733,0.06279851869508474,,,,,,,,
59,53,35,0.763692569405303,0.02512154396031414,56.0,50.0,0.9995647328695733,0.06279851869508474,,,,,,,,
60,53,35,0.763692569405303,0.02512154396031414,56.0,50.0,0.9995647328695733,0.06279851869508474,,,,,,,,
61,53,35,0.763692569405303,0.02512154396031414,56.0,50.0,0.9995647328695733,0.06279851869508474,,,,,,,,
62,56,50,0.9995647328695733,0.06279851869508474,63.0,53.0,0.7587847015152547,0.029795158167185705,,,,,,,,
63,56,50,0.9995647328695733,0.06279851869508474,63.0,53.0,0.7587847015152547,0.029795158167185705,,,,,,,,
64,56,50,0.9995647328695733,0.06279851869508474,63.0,53.0,0.7587847015152547,0.029795158167185705,,,,,,,,
65,56,50,0.9995647328695733,0.06279851869508474,63.0,53.0,0.7587847015152547,0.029795158167185705,,,,,,,,
66,56,50,0.9995647328695733,0.06279851869508474,67.0,63.0,0.7371140382046697,0.020617371490277276,,,,,,,,
67,67,63,0.7371140382046697,0.020617371490277276,68.0,56.0,0.9998412916252752,0.06183576580726628,,,,,,,,
68,67,63,0.7371140382046697,0.020617371490277276,68.0,56.0,0.9998412916252752,0.06183576580726628,,,,,,,,
69,67,63,0.7371140382046697,0.020617371490277276,70.0,68.0,0.9960601693225084,0.05114659008583098,,,,,,,,
70,70,68,0.9960601693225084,0.05114659008583098,71.0,67.0,0.7044896265567206,0.0276234404222706,,,,,,,,
71,70,68,0.9960601693225084,0.05114659008583098,71.0,67.0,0.7044896265567206,0.0276234404222706,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,
72,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
73,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
74,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
75,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
76,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
77,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
78,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
79,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
80,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
81,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
82,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
83,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
84,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
85,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
86,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
87,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
88,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
89,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
90,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
91,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
92,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
93,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
94,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
95,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
96,70,68,0.9960601693225084,0.05114659008583098,72.0,71.0,0.7084173254223797,0.036250262810967736,,,,,,,,
97,70,68,0.9960601693225084,0.05114659008583098,98.0,72.0,0.7061706009090132,0.03414053636797461,,,,,,,,
98,70,68,0.9960601693225084,0.05114659008583098,98.0,72.0,0.7061706009090132,0.03414053636797461,,,,,,,,
99,70,68,0.9960601693225084,0.05114659008583098,98.0,72.0,0.7061706009090132,0.03414053636797461,,,,,,,,
100,70,68,0.9960601693225084,0.05114659008583098,98.0,72.0,0.7061706009090132,0.03414053636797461,,,,,,,,
101,70,68,0.9960601693225084,0.05114659008583098,98.0,72.0,0.7061706009090132,0.03414053636797461,,,,,,,,
102,70,68,0.9960601693225084,0.05114659008583098,98.0,72.0,0.7061706009090132,0.03414053636797461,,,,,,,,
103,70,68,0.9960601693225084,0.05114659008583098,98.0,72.0,0.7061706009090132,0.03414053636797461,,,,,,,,
104,70,68,0.9960601693225084,0.05114659008583098,98.0,72.0,0.7061706009090132,0.03414053636797461,,,,,,,,
105,70,68,0.9960601693225084,0.05114659008583098,98.0,72.0,0.7061706009090132,0.03414053636797461,,,,,,,,
106,70,68,0.9960601693225084,0.05114659008583098,98.0,72.0,0.7061706009090132,0.03414053636797461,,,,,,,,
107,70,68,0.9960601693225084,0.05114659008583098,98.0,72.0,0.7061706009090132,0.03414053636797461,,,,,,,,
108,70,68,0.9960601693225084,0.05114659008583098,98.0,72.0,0.7061706009090132,0.03414053636797461,,,,,,,,
109,70,68,0.9960601693225084,0.05114659008583098,98.0,72.0,0.7061706009090132,0.03414053636797461,,,,,,,,
110,70,68,0.9960601693225084,0.05114659008583098,98.0,72.0,0.7061706009090132,0.03414053636797461,,,,,,,,
111,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
112,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
113,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
114,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
115,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
116,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
117,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
118,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
119,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
120,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
121,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
122,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
123,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
124,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
125,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
126,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
127,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
128,98,72,0.7061706009090132,0.03414053636797461,112.0,70.0,0.9995582736226227,0.047197601437113657,,,,,,,,
