mutation_step,id_1,parent_1,f_r_1,phi_1,id_2,parent_2,f_r_2,phi_2,id_3,parent_3,f_r_3,phi_3,id_4,parent_4,f_r_4,phi_4
0,1,0,0.9869928821142295,0.01530819075794429,,,,,,,,,,,,
1,2,1,0.9676271598179257,0.021662134133492078,,,,,,,,,,,,
2,3,2,0.9644828212112313,0.02187127116397384,,,,,,,,,,,,
3,3,2,0.9644828212112313,0.02187127116397384,4.0,3.0,0.9687718152652091,0.043350266695846906,,,,,,,,
4,3,2,0.9644828212112313,0.02187127116397384,4.0,3.0,0.9687718152652091,0.043350266695846906,,,,,,,,
5,3,2,0.9644828212112313,0.02187127116397384,4.0,3.0,0.9687718152652091,0.043350266695846906,,,,,,,,
6,3,2,0.9644828212112313,0.02187127116397384,4.0,3.0,0.9687718152652091,0.043350266695846906,,,,,,,,
7,4,3,0.9687718152652091,0.043350266695846906,8.0,3.0,0.9510960493213407,0.006325932578176093,,,,,,,,
8,4,3,0.9687718152652091,0.043350266695846906,9.0,8.0,0.9254772002829351,0.004236142684496706,,,,,,,,
9,4,3,0.9687718152652091,0.043350266695846906,9.0,8.0,0.9254772002829351,0.004236142684496706,,,,,,,,
10,4,3,0.9687718152652091,0.043350266695846906,9.0,8.0,0.9254772002829351,0.004236142684496706,,,,,,,,
11,4,3,0.9687718152652091,0.043350266695846906,9.0,8.0,0.9254772002829351,0.004236142684496706,,,,,,,,
12,4,3,0.9687718152652091,0.043350266695846906,13.0,9.0,0.9184098991289354,0.023335791721123877,,,,,,,,
13,4,3,0.9687718152652091,0.043350266695846906,14.0,13.0,0.8792816137788887,0.013508084259859367,,,,,,,,
14,4,3,0.9687718152652091,0.043350266695846906,15.0,14.0,0.8762941855636147,0.022777972788357956,,,,,,,,
15,4,3,0.9687718152652091,0.043350266695846906,15.0,14.0,0.8762941855636147,0.022777972788357956,,,,,,,,
16,4,3,0.9687718152652091,0.043350266695846906,17.0,15.0,0.835729207423469,0.0132490452184043,,,,,,,,
17,4,3,0.9687718152652091,0.043350266695846906,17.0,15.0,0.835729207423469,0.0132490452184043,,,,,,,,
18,4,3,0.9687718152652091,0.043350266695846906,17.0,15.0,0.835729207423469,0.0132490452184043,,,,,,,,
19,4,3,0.9687718152652091,0.043350266695846906,20.0,17.0,0.8348265531489306,0.04006002166955123,,,,,,,,
20,20,17,0.8348265531489306,0.04006002166955123,21.0,4.0,0.9897485841033029,0.03009878402983651,,,,,,,,
21,20,17,0.8348265531489306,0.04006002166955123,21.0,4.0,0.9897485841033029,0.03009878402983651,,,,,,,,
22,21,4,0.9897485841033029,0.03009878402983651,23.0,20.0,0.8285736296924221,0.03217109212940913,,,,,,,,
23,21,4,0.9897485841033029,0.03009878402983651,23.0,20.0,0.8285736296924221,0.03217109212940913,,,,,,,,
24,21,4,0.9897485841033029,0.03009878402983651,25.0,23.0,0.8146931939017192,0.02682304822599252,,,,,,,,
25,21,4,0.9897485841033029,0.03009878402983651,26.0,25.0,0.7943939647095497,0.04857156731767037,,,,,,,,
26,21,4,0.9897485841033029,0.03009878402983651,26.0,25.0,0.7943939647095497,0.04857156731767037,,,,,,,,
27,21,4,0.9897485841033029,0.03009878402983651,26.0,25.0,0.7943939647095497,0.04857156731767037,,,,,,,,
28,21,4,0.9897485841033029,0.03009878402983651,26.0,25.0,0.7943939647095497,0.04857156731767037,,,,,,,,
29,21,4,0.9897485841033029,0.03009878402983651,26.0,25.0,0.7943939647095497,0.04857156731767037,,,,,,,,
30,21,4,0.9897485841033029,0.03009878402983651,26.0,25.0,0.7943939647095497,0.04857156731767037,,,,,,,,
31,21,4,0.9897485841033029,0.03009878402983651,26.0,25.0,0.7943939647095497,0.04857156731767037,,,,,,,,
32,21,4,0.9897485841033029,0.03009878402983651,26.0,25.0,0.7943939647095497,0.04857156731767037,,,,,,,,
33,21,4,0.9897485841033029,0.03009878402983651,34.0,26.0,0.7896440106945661,0.04917503582397943,,,,,,,,
34,21,4,0.9897485841033029,0.03009878402983651,35.0,34.0,0.7661570051262567,0.04506274296318255,,,,,,,,
35,21,4,0.9897485841033029,0.03009878402983651,35.0,34.0,0.7661570051262567,0.04506274296318255,,,,,,,,
36,21,4,0.9897485841033029,0.03009878402983651,35.0,34.0,0.7661570051262567,0.04506274296318255,,,,,,,,
