mutation_step,id_1,parent_1,f_r_1,phi_1,id_2,parent_2,f_r_2,phi_2,id_3,parent_3,f_r_3,phi_3,id_4,parent_4,f_r_4,phi_4
0,1,0,0.992468588711756,0.007745869572808222,,,,,,,,,,,,
1,2,1,0.9842929487150202,0.02716301617951576,,,,,,,,,,,,
2,3,2,0.9791509241183495,0.03286161821391735,,,,,,,,,,,,
3,4,3,0.9441352189686508,0.05279763429524506,,,,,,,,,,,,
4,4,3,0.9441352189686508,0.05279763429524506,5.0,4.0,0.984807115759946,0.04691460366677516,,,,,,,,
5,4,3,0.9441352189686508,0.05279763429524506,5.0,4.0,0.984807115759946,0.04691460366677516,,,,,,,,
6,5,4,0.984807115759946,0.04691460366677516,7.0,4.0,0.9246659855845852,0.026899513973842572,,,,,,,,
7,5,4,0.984807115759946,0.04691460366677516,8.0,7.0,0.9084884338107272,0.031280545701945744,,,,,,,,
8,5,4,0.984807115759946,0.04691460366677516,8.0,7.0,0.9084884338107272,0.031280545701945744,,,,,,,,
9,5,4,0.984807115759946,0.04691460366677516,8.0,7.0,0.9084884338107272,0.031280545701945744,,,,,,,,
10,5,4,0.984807115759946,0.04691460366677516,8.0,7.0,0.9084884338107272,0.031280545701945744,,,,,,,,
11,5,4,0.984807115759946,0.04691460366677516,12.0,8.0,0.8869301636936029,0.009618641842891022,,,,,,,,
12,5,4,0.984807115759946,0.04691460366677516,12.0,8.0,0.8869301636936029,0.009618641842891022,,,,,,,,
13,5,4,0.984807115759946,0.04691460366677516,14.0,12.0,0.8905162831877808,0.017470034967624344,,,,,,,,
14,5,4,0.984807115759946,0.04691460366677516,14.0,12.0,0.8905162831877808,0.017470034967624344,,,,,,,,
15,5,4,0.984807115759946,0.04691460366677516,14.0,12.0,0.8905162831877808,0.017470034967624344,,,,,,,,
16,5,4,0.984807115759946,0.04691460366677516,14.0,12.0,0.8905162831877808,0.017470034967624344,,,,,,,,
17,5,4,0.984807115759946,0.04691460366677516,18.0,14.0,0.881512994374485,0.027768297208076838,,,,,,,,
18,18,14,0.881512994374485,0.027768297208076838,19.0,5.0,0.9942376652662333,0.047433207788896314,,,,,,,,
19,18,14,0.881512994374485,0.027768297208076838,19.0,5.0,0.9942376652662333,0.047433207788896314,,,,,,,,
20,18,14,0.881512994374485,0.027768297208076838,19.0,5.0,0.9942376652662333,0.047433207788896314,,,,,,,,
21,19,5,0.9942376652662333,0.047433207788896314,22.0,18.0,0.8591714169384351,0.01929057642878267,,,,,,,,
22,19,5,0.9942376652662333,0.047433207788896314,22.0,18.0,0.8591714169384351,0.01929057642878267,,,,,,,,
23,19,5,0.9942376652662333,0.047433207788896314,22.0,18.0,0.8591714169384351,0.01929057642878267,,,,,,,,
24,19,5,0.9942376652662333,0.047433207788896314,22.0,18.0,0.8591714169384351,0.01929057642878267,,,,,,,,
25,19,5,0.9942376652662333,0.047433207788896314,22.0,18.0,0.8591714169384351,0.01929057642878267,,,,,,,,
26,19,5,0.9942376652662333,0.047433207788896314,22.0,18.0,0.8591714169384351,0.01929057642878267,,,,,,,,
27,19,5,0.9942376652662333,0.047433207788896314,22.0,18.0,0.8591714169384351,0.01929057642878267,,,,,,,,
28,19,5,0.9942376652662333,0.047433207788896314,22.0,18.0,0.8591714169384351,0.01929057642878267,,,,,,,,
29,19,5,0.9942376652662333,0.047433207788896314,22.0,18.0,0.8591714169384351,0.01929057642878267,,,,,,,,
30,22,18,0.8591714169384351,0.01929057642878267,31.0,19.0,0.9950032707563506,0.048134603809812986,,,,,,,,
31,22,18,0.8591714169384351,0.01929057642878267,31.0,19.0,0.9950032707563506,0.048134603809812986,,,,,,,,
32,22,18,0.8591714169384351,0.01929057642878267,31.0,19.0,0.9950032707563506,0.048134603809812986,,,,,,,,
33,31,19,0.9950032707563506,0.048134603809812986,34.0,22.0,0.8536033040446661,0.016928752377126266,,,,,,,,
34,31,19,0.9950032707563506,0.048134603809812986,34.0,22.0,0.8536033040446661,0.016928752377126266,,,,,,,,
35,31,19,0.9950032707563506,0.048134603809812986,36.0,34.0,0.8400938647391515,0.01656610913492695,,,,,,,,
36,31,19,0.9950032707563506,0.048134603809812986,36.0,34.0,0.8400938647391515,0.01656610913492695,37.0,36.0,0.8499712947477025,0.03429987692837555,,,,
37,31,19,0.9950032707563506,0.048134603809812986,38.0,36.0,0.8208761855780196,0.04339933430003347,,,,,,,,
38,38,36,0.8208761855780196,0.04339933430003347,39.0,31.0,0.9997814808555214,0.05779645417499534,,,,,,,,
39,38,36,0.8208761855780196,0.04339933430003347,39.0,31.0,0.9997814808555214,0.05779645417499534,,,,,,,,
40,38,36,0.8208761855780196,0.04339933430003347,39.0,31.0,0.9997814808555214,0.05779645417499534,,,,,,,,
41,38,36,0.8208761855780196,0.04339933430003347,39.0,31.0,0.9997814808555214,0.05779645417499534,,,,,,,,
42,38,36,0.8208761855780196,0.04339933430003347,39.0,31.0,0.9997814808555214,0.05779645417499534,,,,,,,,
43,39,31,0.9997814808555214,0.05779645417499534,44.0,38.0,0.8215583895460048,0.039779327708984624,,,,,,,,
