f_r,phi_R0max
0.9999,0.0001
0.9999,0.0001
0.9999,0.0001
0.9999,0.0017815499725144979
0.9999,0.0017815499725144979
0.9999,0.0017815499725144979
0.9999,0.0017815499725144979
0.9999,0.0017815499725144979
0.9999,0.0051824594493976054
0.9933422106600671,0.0051824594493976054
0.9933422106600671,0.0051824594493976054
0.9933422106600671,0.0051824594493976054
0.9933422106600671,0.0051824594493976054
0.9933422106600671,0.007690822712978135
0.9933422106600671,0.007690822712978135
0.9933422106600671,0.00940419739707458
0.9933422106600671,0.00940419739707458
0.9908395678579158,0.007360062324312195
0.9908395678579158,0.007360062324312195
0.9908395678579158,0.007360062324312195
0.9861587684299206,0.007360062324312195
0.9861587684299206,0.007360062324312195
0.9859402340619308,0.011228273209618497
0.9859402340619308,0.011228273209618497
0.9859402340619308,0.011228273209618497
0.9836231863707341,0.012226558172804627
0.9815373978186279,0.011580746175499252
0.9815373978186279,0.011580746175499252
0.9815373978186279,0.012536739045806681
0.9815373978186279,0.01388892415414739
0.9815373978186279,0.01388892415414739
0.9818046501747426,0.01984498371469117
0.9818046501747426,0.01984498371469117
0.9818046501747426,0.01984498371469117
0.9818046501747426,0.020905145329897526
0.9798981354690544,0.020905145329897526
0.9798981354690544,0.020905145329897526
0.9774769279066322,0.020905145329897526
0.9670145139673749,0.020905145329897526
0.9670145139673749,0.020905145329897526
0.9670145139673749,0.020905145329897526
0.9619184794329114,0.020905145329897526
0.9619184794329114,0.020905145329897526
0.959780358559872,0.022803488850459044
0.959780358559872,0.022803488850459044
0.959780358559872,0.022803488850459044
0.9547207042241792,0.025889718071029647
0.9547207042241792,0.025889718071029647
0.9547207042241792,0.025889718071029647
0.9534764908931329,0.025889718071029647
0.9534764908931329,0.025889718071029647
0.9534764908931329,0.024621883156331792
0.9534764908931329,0.024621883156331792
0.9534764908931329,0.024621883156331792
0.9534764908931329,0.024621883156331792
0.9534764908931329,0.024621883156331792
0.9474646064359971,0.02942956816929902
0.9454520715151767,0.02942956816929902
0.93598300548899,0.02907020846988727
0.93598300548899,0.02907020846988727
0.93598300548899,0.025826483617692186
0.9354564290207079,0.025826483617692186
0.9354564290207079,0.025826483617692186
0.9354564290207079,0.025826483617692186
0.9354564290207079,0.025826483617692186
0.9354564290207079,0.025826483617692186
0.9354564290207079,0.025826483617692186
0.9354564290207079,0.025826483617692186
0.9354564290207079,0.025826483617692186
0.9354564290207079,0.025826483617692186
0.9354564290207079,0.025826483617692186
0.9354564290207079,0.025826483617692186
0.9354564290207079,0.025826483617692186
0.9354564290207079,0.025826483617692186
0.9354564290207079,0.025826483617692186
0.9354564290207079,0.025826483617692186
0.9264239321481182,0.027767316666694825
0.9264239321481182,0.026501895921229916
0.9230450434270816,0.026501895921229916
0.9230450434270816,0.026501895921229916
0.9133485424291014,0.026313838413315114
0.913297563606356,0.02727783955575831
0.913297563606356,0.02727783955575831
0.913297563606356,0.02727783955575831
0.9103832340812759,0.02727783955575831
0.9103832340812759,0.02727783955575831
0.9103832340812759,0.02727783955575831
0.9103832340812759,0.02727783955575831
0.9103832340812759,0.02727783955575831
0.9103832340812759,0.02727783955575831
0.9086541163123656,0.03011026490741575
0.9086541163123656,0.03011026490741575
0.90815763433415,0.03011026490741575
0.90815763433415,0.025346367326517523
0.90815763433415,0.025346367326517523
0.90815763433415,0.028950840676709718
0.90815763433415,0.028950840676709718
0.90815763433415,0.028641080511727698
0.90815763433415,0.028641080511727698
0.90815763433415,0.028641080511727698
0.90815763433415,0.028337823969204978
0.9076735872899733,0.028337823969204978
0.9076735872899733,0.028337823969204978
0.9076735872899733,0.028337823969204978
0.9040347883065949,0.029653088765504435
0.8932833189608795,0.029995810174722387
0.8932833189608795,0.029995810174722387
0.8932833189608795,0.029995810174722387
0.8932833189608795,0.02791416583676433
0.8932833189608795,0.02791416583676433
0.8932833189608795,0.02791416583676433
0.8932833189608795,0.02791416583676433
0.8932833189608795,0.02791416583676433
0.8915412513560451,0.026675485463303974
0.8915412513560451,0.026675485463303974
0.8862337290413325,0.026675485463303974
0.8862337290413325,0.02822591578967544
0.8862337290413325,0.02822591578967544
0.8820066363153802,0.023724826252624648
0.8820066363153802,0.023724826252624648
0.8791809835709189,0.023724826252624648
0.8770640168533494,0.023995630881857733
0.8770640168533494,0.023995630881857733
0.8777348872689215,0.028559438733086563
0.8777348872689215,0.028559438733086563
0.8772353058010164,0.028559438733086563
0.8772353058010164,0.028559438733086563
0.870830669489627,0.028559438733086563
0.870830669489627,0.028559438733086563
0.8612131125996577,0.028559438733086563
0.8612131125996577,0.028559438733086563
0.8569768725121698,0.026144175368357572
0.8523679114798227,0.029714761321147615
0.8523679114798227,0.029714761321147615
0.8523679114798227,0.029714761321147615
0.8514084147502639,0.029714761321147615
