f_r,phi_R0max
0.9999,0.0001
0.9999,0.0001
0.9999,0.0001
0.9999,0.0033665885844365276
0.9999,0.0038828862899780376
0.9959455541430507,0.003344108023512926
0.9959455541430507,0.003344108023512926
0.9959455541430507,0.003344108023512926
0.9959455541430507,0.007972654936561586
0.9959455541430507,0.007972654936561586
0.9959455541430507,0.008485179630019586
0.9932150430410907,0.008485179630019586
0.9932150430410907,0.008485179630019586
0.9900728576690225,0.01337692862444707
0.9900728576690225,0.01337692862444707
0.9900728576690225,0.014936986993351328
0.9900728576690225,0.014936986993351328
0.9900728576690225,0.014936986993351328
0.9891772662223602,0.016471753721066983
0.9863046469201868,0.016471753721066983
0.9860910714598478,0.013631097095287134
0.9860910714598478,0.013631097095287134
0.9860910714598478,0.014405380428133746
0.9803984212553531,0.01649951578349625
0.9803984212553531,0.01649951578349625
0.9803984212553531,0.01649951578349625
0.9803984212553531,0.01649951578349625
0.9803984212553531,0.01649951578349625
0.9803984212553531,0.01649951578349625
0.9803984212553531,0.01649951578349625
0.9803984212553531,0.020378102564122254
0.9803984212553531,0.020378102564122254
0.9761613115018816,0.020378102564122254
0.9761613115018816,0.020378102564122254
0.9761613115018816,0.020378102564122254
0.9761613115018816,0.020378102564122254
0.9761613115018816,0.020378102564122254
0.9732923048677641,0.02167296240915736
0.9701393400185526,0.02167296240915736
0.9701393400185526,0.02167296240915736
0.9604644366530749,0.02167296240915736
0.9551002905434532,0.02388046307891026
0.9551002905434532,0.02388046307891026
0.9465185116192094,0.02388046307891026
0.9465185116192094,0.02388046307891026
0.9465185116192094,0.02388046307891026
0.9465185116192094,0.02388046307891026
0.9451636102740846,0.030720130416058995
0.9451636102740846,0.030720130416058995
0.9451636102740846,0.030720130416058995
0.9451636102740846,0.030720130416058995
0.9451636102740846,0.030720130416058995
0.9451636102740846,0.030720130416058995
0.9388869791900181,0.03028849727216759
0.9370889396591724,0.03028849727216759
0.9339537983215352,0.0340998393374566
0.9339537983215352,0.0340998393374566
0.9305754360634209,0.0340998393374566
0.9305754360634209,0.0340998393374566
0.9305754360634209,0.030922757924511213
0.9305754360634209,0.029570109631560374
0.9305754360634209,0.029570109631560374
0.9305754360634209,0.02673236451397391
0.9305754360634209,0.02673236451397391
0.9305754360634209,0.02673236451397391
0.9305754360634209,0.02673236451397391
0.9241310129459841,0.02673236451397391
0.9210664215217157,0.02607306346653372
0.9199535395853091,0.030735976913725423
0.9199535395853091,0.030735976913725423
0.9199535395853091,0.030735976913725423
0.9194073449122216,0.03175105363577174
0.9194073449122216,0.03175105363577174
0.9194073449122216,0.03175105363577174
0.9194073449122216,0.02796730071207581
0.9194073449122216,0.02796730071207581
0.9194073449122216,0.02682940923694547
0.9194073449122216,0.02682940923694547
0.9194073449122216,0.02682940923694547
0.9194073449122216,0.02674705711855999
0.9132618526346798,0.029501375910270397
0.9132618526346798,0.029501375910270397
0.9123362282407773,0.029501375910270397
0.9123362282407773,0.029501375910270397
0.9080642352107509,0.03318473813772955
0.9079375006698109,0.03318473813772955
0.9079375006698109,0.03318473813772955
0.9079375006698109,0.03318473813772955
0.9079375006698109,0.03318473813772955
0.9071500432215914,0.0338490475202284
0.9031279442030322,0.031469967638515554
0.9031279442030322,0.030210952357178626
0.9031279442030322,0.02572345206017266
0.9031279442030322,0.02572345206017266
0.9031279442030322,0.02572345206017266
0.9031279442030322,0.02572345206017266
0.9031279442030322,0.02581107804339999
0.9031279442030322,0.02581107804339999
0.8982689843279571,0.02581107804339999
0.8982689843279571,0.02581107804339999
0.8982689843279571,0.02581107804339999
0.8982689843279571,0.02581107804339999
0.8982689843279571,0.02682690822285348
0.8982689843279571,0.02682690822285348
0.8976412592392511,0.023365657477057548
0.8961188120473689,0.023365657477057548
0.8880454276279631,0.023365657477057548
0.8880454276279631,0.023365657477057548
0.8880454276279631,0.023365657477057548
0.8867105495317791,0.024054885816681956
0.8866031083185779,0.024054885816681956
0.8823404078954431,0.023846917435326614
0.8823404078954431,0.023846917435326614
0.8823404078954431,0.023846917435326614
0.879999445699279,0.027397617620050458
0.879999445699279,0.027397617620050458
0.879999445699279,0.027397617620050458
0.879999445699279,0.028275786100395033
0.8788472779624371,0.029648824598815793
0.8788472779624371,0.029648824598815793
0.8727236882323074,0.029648824598815793
0.8727236882323074,0.029648824598815793
0.8598738452194018,0.029648824598815793
0.8598738452194018,0.02954330407585968
0.8598738452194018,0.02954330407585968
0.8595255941002924,0.02926206884469766
0.8595255941002924,0.02926206884469766
0.8531972211375567,0.02926206884469766
0.8456813413016966,0.03142137028461638
0.8456813413016966,0.028808742718800857
0.8456813413016966,0.028808742718800857
0.844491810891266,0.028808742718800857
0.8423162101080405,0.028808742718800857
0.8423162101080405,0.028808742718800857
0.8339942605672258,0.02770859129833167
