f_r,phi_R0max
0.99999,1e-05
0.99899,1.0000000000000123e-05
0.99799,1.0000000000000245e-05
0.9969948152733279,0.00010801714032956107
0.9959996305466557,0.0002060342806591219
0.9950044458199836,0.0003040514209886827
0.9940236605395804,0.0004991417430048114
0.9930428752591771,0.0006942320650209399
0.9920620899787739,0.0008893223870370685
0.9910813046983706,0.0010844127090531971
0.9901005194179674,0.0012795030310693257
0.9891435790822352,0.001569787708323788
0.9881866387465029,0.0018600723855782505
0.9872296984107707,0.002150357062832713
0.9862727580750384,0.002440641740087175
0.9853158177393062,0.0027309264173416377
0.984358877403574,0.0030212110945961003
0.9834019370678417,0.003311495771850563
0.9824449967321095,0.0036017804491050255
0.9815211171995982,0.003984463881470115
0.980597237667087,0.004367147313835205
0.9796733581345757,0.004749830746200295
0.9787494786020644,0.005132514178565385
0.9778255990695531,0.005515197610930475
0.9769017195370419,0.005897881043295565
0.9759778400045306,0.006280564475660655
0.9750539604720193,0.006663247908025745
0.974130080939508,0.0070459313403908345
0.9732062014069968,0.007428614772755924
0.9722823218744855,0.007811298205121014
0.9713584423419742,0.008193981637486105
0.9704345628094629,0.008576665069851195
0.9695106832769517,0.008959348502216285
0.9685868037444404,0.009342031934581375
0.9676629242119291,0.009724715366946465
0.9667390446794178,0.010107398799311555
0.9658151651469066,0.010490082231676644
0.9648912856143953,0.010872765664041734
0.963967406081884,0.011255449096406824
0.9630435265493728,0.011638132528771914
0.9620865862136405,0.011928417206026377
0.9611296458779083,0.01221870188328084
0.960172705542176,0.012508986560535302
0.9592157652064438,0.012799271237789765
0.9582588248707116,0.013089555915044227
0.9573018845349793,0.01337984059229869
0.9563449441992471,0.013670125269553152
0.9553880038635149,0.013960409946807615
0.9544310635277826,0.014250694624062078
0.9534741231920504,0.01454097930131654
0.9525171828563181,0.014831263978571003
0.9515602425205859,0.015121548655825465
0.9506033021848537,0.015411833333079928
0.9496463618491214,0.01570211801033439
0.9486894215133892,0.015992402687588853
0.947732481177657,0.016282687364843316
0.9467755408419247,0.01657297204209778
0.9458186005061925,0.01686325671935224
0.9448616601704602,0.017153541396606704
0.943904719834728,0.017443826073861166
0.9429477794989958,0.01773411075111563
0.9419908391632635,0.01802439542837009
0.9410338988275313,0.018314680105624554
0.9400769584917991,0.018604964782879017
0.9391200181560668,0.01889524946013348
0.9381630778203346,0.019185534137387942
0.9371822925399313,0.01938062445940407
0.9362015072595281,0.019575714781420197
0.9352207219791249,0.019770805103436324
0.9342399366987216,0.019965895425452452
0.9332591514183184,0.02016098574746858
0.9322783661379151,0.020356076069484707
0.9312975808575119,0.020551166391500834
0.9303167955771087,0.020746256713516962
0.9293360102967054,0.02094134703553309
0.9283552250163022,0.021136437357549217
0.927374439735899,0.021331527679565344
0.9263936544554957,0.021526618001581472
0.9254128691750925,0.0217217083235976
0.9244320838946892,0.021916798645613727
0.923451298614286,0.022111888967629854
0.9224705133338827,0.022306979289645982
0.9214897280534795,0.02250206961166211
0.9205089427730763,0.022697159933678237
0.919528157492673,0.022892250255694364
0.9185473722122698,0.023087340577710492
0.9175665869318665,0.02328243089972662
0.9165858016514633,0.023477521221742747
0.9156050163710601,0.023672611543758874
0.9146242310906568,0.023867701865775002
0.9136290463639847,0.02396571900610456
0.9126338616373125,0.02406373614643412
0.9116386769106404,0.02416175328676368
0.9106434921839682,0.02425977042709324
0.9096483074572961,0.0243577875674228
0.9086531227306239,0.024455804707752358
0.9076579380039518,0.024553821848081917
0.9066627532772796,0.024651838988411476
0.9056675685506075,0.024749856128741036
0.9046723838239353,0.024847873269070595
0.9036771990972632,0.024945890409400154
0.902682014370591,0.025043907549729714
0.9016868296439189,0.025141924690059273
0.9006916449172467,0.025239941830388832
0.8996964601905746,0.025337958970718392
0.8987012754639024,0.02543597611104795
0.8977060907372303,0.02553399325137751
0.8967109060105581,0.02563201039170707
0.895715721283886,0.02573002753203663
0.8947205365572138,0.02582804467236619
0.8937253518305417,0.025926061812695748
0.8927301671038695,0.026024078953025307
0.8917349823771974,0.026122096093354866
0.8907397976505252,0.026220113233684426
0.8897446129238531,0.026318130374013985
0.888749428197181,0.026416147514343544
0.8877542434705088,0.026514164654673104
0.8867590587438366,0.026612181795002663
0.8857638740171645,0.026710198935332222
0.8847686892904923,0.02680821607566178
0.8837735045638202,0.02690623321599134
0.882778319837148,0.0270042503563209
0.8817831351104759,0.02710226749665046
0.8807879503838038,0.02720028463698002
0.8797927656571316,0.02729830177730958
0.8787975809304595,0.027396318917639138
0.8778023962037873,0.027494336057968697
0.8768072114771152,0.027592353198298256
0.875812026750443,0.027690370338627816
0.8748168420237709,0.027788387478957375
0.8738216572970987,0.027886404619286934
0.8728264725704266,0.027984421759616494
0.8718312878437544,0.028082438899946053
0.8708361031170823,0.028180456040275612
0.8698361031170823,0.028180456040275612
0.8688361031170823,0.028180456040275612
0.8678409183904101,0.02827847318060517
0.8668409183904101,0.02827847318060517
0.865845733663738,0.02837649032093473
0.864845733663738,0.02837649032093473
0.8638505489370658,0.02847450746126429
0.8628505489370658,0.02847450746126429
0.8618505489370658,0.02847450746126429
0.8608553642103937,0.02857252460159385
0.8598553642103937,0.02857252460159385
0.8588601794837215,0.02867054174192341
0.8578601794837215,0.02867054174192341
0.8568649947570494,0.028768558882252968
0.8558649947570494,0.028768558882252968
0.8548649947570494,0.028768558882252968
0.8538698100303772,0.028866576022582528
0.8528698100303772,0.028866576022582528
0.8518746253037051,0.028964593162912087
0.8508746253037051,0.028964593162912087
0.8498746253037051,0.028964593162912087
0.8488794405770329,0.029062610303241646
0.8478794405770329,0.029062610303241646
0.8468842558503608,0.029160627443571206
0.8458842558503608,0.029160627443571206
0.8448842558503608,0.029160627443571206
0.8438890711236886,0.029258644583900765
0.8428890711236886,0.029258644583900765
0.8418890711236886,0.029258644583900765
0.8408938863970165,0.029356661724230324
0.8398938863970165,0.029356661724230324
0.8388987016703443,0.029454678864559884
0.8378987016703443,0.029454678864559884
0.8368987016703443,0.029454678864559884
0.8359035169436722,0.029552696004889443
0.8349035169436722,0.029552696004889443
0.8339035169436722,0.029552696004889443
0.832908332217,0.029650713145219002
0.831908332217,0.029650713145219002
0.830908332217,0.029650713145219002
0.8299131474903279,0.02974873028554856
0.8289131474903279,0.02974873028554856
0.8279131474903278,0.02974873028554856
0.8269179627636557,0.02984674742587812
0.8259179627636557,0.02984674742587812
0.8249227780369836,0.02994476456620768
0.8239227780369835,0.02994476456620768
0.8229227780369835,0.02994476456620768
0.8219275933103114,0.03004278170653724
0.8209275933103114,0.03004278170653724
0.8199275933103114,0.03004278170653724
0.8189324085836392,0.0301407988468668
0.8179324085836392,0.0301407988468668
0.8169324085836392,0.0301407988468668
0.8159372238569671,0.030238815987196358
0.8149372238569671,0.030238815987196358
0.8139372238569671,0.030238815987196358
0.812942039130295,0.030336833127525917
0.811942039130295,0.030336833127525917
0.810942039130295,0.030336833127525917
0.8099468544036228,0.030434850267855477
0.8089468544036228,0.030434850267855477
0.8079468544036228,0.030434850267855477
0.8069516696769506,0.030532867408185036
0.8059516696769506,0.030532867408185036
0.8049516696769506,0.030532867408185036
0.8039516696769506,0.030532867408185036
0.8029564849502785,0.030630884548514595
0.8019564849502785,0.030630884548514595
0.8009564849502785,0.030630884548514595
0.7999613002236063,0.030728901688844155
0.7989613002236063,0.030728901688844155
0.7979613002236063,0.030728901688844155
0.7969661154969342,0.030826918829173714
0.7959661154969342,0.030826918829173714
0.7949661154969342,0.030826918829173714
0.793970930770262,0.030924935969503273
0.792970930770262,0.030924935969503273
0.791970930770262,0.030924935969503273
0.790970930770262,0.030924935969503273
0.7899757460435899,0.031022953109832833
0.7889757460435899,0.031022953109832833
0.7879757460435899,0.031022953109832833
0.7869805613169177,0.031120970250162392
0.7859805613169177,0.031120970250162392
0.7849805613169177,0.031120970250162392
0.7839853765902456,0.03121898739049195
0.7829853765902456,0.03121898739049195
0.7819853765902456,0.03121898739049195
0.7809853765902456,0.03121898739049195
0.7799901918635734,0.031317004530821514
0.7789901918635734,0.031317004530821514
0.7779901918635734,0.031317004530821514
0.7769950071369013,0.031415021671151074
0.7759950071369013,0.031415021671151074
0.7749950071369013,0.031415021671151074
0.7739950071369013,0.031415021671151074
0.7729998224102291,0.03151303881148063
0.7719998224102291,0.03151303881148063
0.7709998224102291,0.03151303881148063
0.770004637683557,0.03161105595181019
0.769004637683557,0.03161105595181019
0.768004637683557,0.03161105595181019
0.767004637683557,0.03161105595181019
0.7660094529568848,0.03170907309213975
0.7650094529568848,0.03170907309213975
