Dilution,c_r value,species,f_r,phi_R0max,final_abundance
215.44346900318823,1000.0,723,0.8210344827586207,0.011137931034482757,134.22511798119518
215.44346900318823,1000.0,874,0.99,0.014517241379310344,3.0453960978321517e-06
215.44346900318823,1000.0,875,0.99,0.01789655172413793,865.8010654733116
