Dilution,c_r value,species,f_r,phi_R0max,final_abundance
10.0,1000.0,580,0.6520689655172414,0.03479310344827586,6.0753932083916204
10.0,1000.0,883,0.99,0.04493103448275862,3.4108155431288937e-07
10.0,1000.0,884,0.99,0.048310344827586206,1004.1266180466811
10.0,1000.0,885,0.99,0.05168965517241379,8.605629983404353e-06
