Dilution,c_r value,f_r,phi_R0max,final_abundance
359.38136638046257,0.0046415888336127,0.01,0.001,0.0019094388269075599
359.38136638046257,0.0046415888336127,0.5168965517241378,0.0111379310344827,0.005514766891840863
