Dilution,c_r value,f_r,phi_R0max,final_abundance
129.1549665014884,10.0,0.7534482758620689,0.0145172413793103,1.9886455598553838
129.1549665014884,10.0,0.7872413793103448,0.0145172413793103,8.019697061350058
