Dilution,c_r value,f_r,phi_R0max,final_abundance
27.825594022071243,215.44346900318823,0.7196551724137931,0.0246551724137931,15.303438630604303
27.825594022071243,215.44346900318823,0.99,0.0347931034482758,200.45462601637632
