Dilution,c_r value,f_r,phi_R0max,final_abundance
599.4842503189409,1000.0,0.8548275862068965,0.0077586206896551,424.4964694691345
599.4842503189409,1000.0,0.99,0.0111379310344827,575.5079812031871
