Dilution,c_r value,f_r,phi_R0max,final_abundance
129.1549665014884,215.44346900318823,0.7872413793103448,0.0145172413793103,68.53991683829418
129.1549665014884,215.44346900318823,0.99,0.0212758620689655,146.9242115368679
